ID;Nombre;Descripción;latitud;longitud;Dirección;Código Postal;Categorías;Subcategorías
199;Barbara Ann;<p><strong>Situado en la zona de las Salesas, se encuentra este espacio acogedor donde refugiarse para saborear cocktails deliciosos, degustar exquisitos platos o simplemente tomar una cerveza con los amigos después del trabajo, mientras se disfruta de los mejores clásicos de música rock y pop.</strong></p><p>Elías Fernández da vida a una carta de cócteles que además de los grandes clásicos, ofrece una serie de combinados originales que cambian cada tres meses. Pepe Rocho es el reponsable de una breve pero variada carta que incluye especialidades como el salmorejo con helado de jamón, infusión de albahaca fresca y grissinis, el sashimi de salmón con alga wakame y helado de wasabi o los tacos de cochinita pibil con guacamole.</p>;40.4257195;-3.6958141;Santa Teresa, 8;28004;Coctelerías;
200;Club 33;<p>Inaugurada en 2012, esta sala está situada en el centro de Madrid, donde se celebran todo tipo de fiestas y espectáculos, así como eventos diversos. Se trata de uno de los espacios de referencia del mundo underground y LGTB, en el que dj's consagrados pinchan desde música electrónica hasta los hits de los 80 y 90.</p><p> </p><p> </p>;40.4119962;-3.7009892;de la Cabeza, 33;28012;Bar de copas;
201;B13;<p><!-- x-tinymce/html --><strong>En el corazón del barrio de Malasaña se encuentra este pequeño restaurante vegano en el que se puede degustar una gran variedad de platos, tanto dulces como salados, elaborados sin ingredientes de origen animal.</strong></p><p>Entre los platos que componen su carta se encuentran la tortilla de patatas sin huevo, bocadillos calientes, hamburguesas, kebabs, perritos, raciones, batidos, tartas, etc. Cuentan, además, con la posibilidad de encargar por email algunos de sus productos, como tartas personalizadas o la tortilla de patatas.</p>;40.42194612;-3.703519106;de la Ballesta, 13;28004;Vegano;
202;Corral de la Morería Restaurante Gastronómico;"<p class=""normal""><strong>El famoso tablao flamenco <a href=""https://www.esmadrid.com/noche/corral-moreria"">Corral de la Morería</a> apuesta por un proyecto gastronómico más personal con este espacio de reducidas dimensiones en el que el chef David García (1 estrella Michelin por el restaurante <a href=""https://www.esmadrid.com/restaurantes/albora"">Albora</a>) hace disfrutar a los comensales con un menú degustación, aderezado con una atención personalizada de un metre y sumiller, que le hizo conseguir una estrella de la Guía Michelin de 2019, revalidada en la edición de 2023 y tres Soles Repsol, otorgados también en 2023.</strong></p><p>Este pequeño restaurante (cuenta con sólo 4 mesas para 8 comensales en total) se encuentra ubicado en el mismo local del Corral de la Morería. Es independiente de la zona donde se desarrolla el espectáculo, pero si los clientes quieren disfrutar del mejor flamenco de Madrid, pueden hacer una reserva para asistir, pudiendo verlo desde los mejores asientos.</p><p>La cocina de David García destaca por un punto de encuentro entre la tradición y la vanguardia, con recetas de toda la vida fusionadas con la creatividad y técnicas actuales. Los platos son elaborados con materias primas ecológicas de primera calidad y de temporada. Uno de sus puntos fuertes son la amplia selección de vinos, compuesta de más de 1000 referencias de distintas bodegas españolas.</p><p>El chef García ofrece un menú degustación en el que plasma su propuesta más creativa y personal: <strong>Gargantua</strong>, donde los pescados, jugos y caldos son los protagonistas.</p><p>En 2018, Corral de la Morería ha sido galardonado con el Premio Nacional de Gastronomía.</p>";40.41268734;-3.71417284;de la Morería, 17;28005;De autor;
203;Hare Krishna;<p><strong>El Templo Hare Krishna en Madrid dispone de un comedor en el que se puede disfrutar de un menú compuesto entre 6 y 7 platos lacto vegetarianos, siempre con una opción vegana. Al ser una entidad religiosa, el pago de la comida se hace mediante donativo.</strong></p><p>Todos los días se puede disfrutar de unos platos elaborados según los estándares de la cocina vegetariana Hare Krisna: ensalada, arroz, sabji de veduras (guiso), dhal (puré), postre, infusión y pan.</p><p>Para acceder al comedor es obligatorio descalzarse al entrar y hay poco sitio para sentarse a comer (otra opción es coger una de las colchonetas en el suelo).</p><p> </p>;40.4254449;-3.7043386;del Espíritu Santo, 19, bajo izqda;28004;Vegano, Vegetariano;
204;ElMandela;<p><strong>En las inmediaciones del Teatro Real se encuentra este restaurante africano de estética colorista, que pretende ser un espacio de intercambio cultural entre la África subsahariana y España.</strong></p><p>En la carta de ElMandela se pueden encontrar famosos platos de la cocina tradicional africana, con especialidades entre las que destacan las carnes exóticas, como la de cebra, cocodrilo o gacela, y guisos como el thiep yape (arroz con verdura y pescado), el koki (pasta de alubias africanas y aceite de palma) o el acheque (yuca seca acompañado con pescado o carne). Completan la oferta tartas caseras y cafés o tés traídos del continente vecino.</p><p>ElMandela es también un proyecto de inserción social y laboral que busca ampliar la formación y acceso al empleo de africanos en el campo de la hostelería.</p>;40.41735773;-3.710262179;Independencia, 1;28013;Internacional;Africana
205;Viridiana;<p><strong>Nada más entrar a este restaurante nos sentimos como el actor Fernando Rey en la película de Luis Buñuel que da nombre a este local: cautivados por los encantos de lo que tenemos delante. Mezclas imaginativas, variedad de texturas Abraham García fue uno de los primeros que apostó por una cocina de fusión, cuando este concepto casi ni había nacido.</strong></p><p>El sentido del humor de su dueño y chef inunda todo el restaurante, desde la carta, hasta la decoración o el servicio. La carta suele varias tres veces al mes. Su bodega es una de las más completas de Madrid, con todas las denominaciones de origen imaginables. También el aceite es especial, ya que se emplea uno virgen extra personalmente creado por el propio Abraham García.</p>;40.4172453;-3.6895882;Juan de Mena, 14;28014;De autor;
206;Run Run Run;<p><!-- x-tinymce/html --></p><p><strong>Próximo al Parque de Santander, en Chamberí, se encuentra este restaurante del grupo hostelero La Musa, cuya filosofía se centra en ofrecer comida sana para cuidar el cuerpo, la mente, y el medio ambiente.</strong></p><p>De la mano del chef Taut Repsys y de la nutricionista Andrea Cañas, la carta se compone de platos inspirados en el concepto Clean Eating, con cocciones a baja temperatura y elaboraciones en crudo para conservar las propiedades de los alimentos. La materia prima procede de la agricultura ecológica y de productores locales.</p>;40.4411146;-3.6952896;de José Zorrilla, 1;28003;Especiales;
207;La Biotika;"<p style=""text-align:justify""><strong>Este veterano restaurante especializado en cocina vegetariana, vegana y macrobiótica, situado en el Barrio de las Letras, es un espacio donde disfrutar de este tipo de comida, así como de las actividades y charlas de vida sana que se realizan en él. Dispone de una tienda ecológica en la que poder comprar</strong><strong> productos naturales frescos y envasados de primera calidad. </strong></p><p style=""text-align:justify"">La oferta gastronómica de la Biotika ofrece una serie de platos que permiten comer de manera equilibrada, elaborados con productos sanos, ligeros y llenos de vitalidad. Cuentan con menú diario durante toda la semana, tanto para comidas como para cenas.</p><p style=""text-align:justify"">Por otra parte, cada cierto tiempo, en La Biotika se realizan actividades y eventos relacionados con el crecimiento personal y el equilibrio de la salud.<br /> </p>";40.41323465;-3.698189557;del Amor de Dios, 3;28014;Vegano, Vegetariano;
208;Platea Madrid;"<p class=""normal""><strong>Platea Madrid es un revolucionario espacio <em>gourmet</em> que es ya un referente del concepto <em>gastroexperience</em>. Un espacio versa?til de 5800 metros cuadrados que ofrece numerosas propuestas de ocio que pueden disfrutarse mientras se come, se tapea o se toma una copa. </strong></p><p class=""normal"">Platea es uno de los puntos clave de los paladares <em>gourmet</em> en Madrid. Se encuentra ubicado en el antiguo cine Carlos III -junto a la céntrica plaza de Colón- que fue transformado por Lázaro Rosa-Violán, pero conservando toda su estructura, con palcos, foso y escenario. El recinto está dividido en varios espacios dedicados al ocio gastronómico:</p><ul><li><p class=""normal""><strong>El Patio: </strong>Se trata de la zona del tapeo de vanguardia. En El Patio se puede elegir si comenzar o finalizar los fines de semana con un cóctel, vermut o cerveza Damm, acompañado de un tapeo que se escapa de lo habitual. Cuenta con servicio de mesa, para no perderse nada del espectáculo programado en el escenario. Además, cuenta con un espacio para la coctelería, con propuestas clásicas y novedosas, con una oferta de maridaje con cocktails para vivir una experiencia más divertida.</p></li><li><p class=""normal""><strong>El Escenario: </strong>Espacio en el que se celebrarán conciertos, espectáculos y performances de las mejores bandas, artistas y DJs de la movida actual, todo ello apoyado por una pantalla y un sonido potente. </p></li><li><p class=""normal""><strong>El Restaurante:<a href=""https://www.esmadrid.com/restaurantes/canalla-bistro""> </a></strong> Donde se citan los sabores del mundo. Ubicado en lo que antiguamente fue la mítica sala Cleofás, se trata de un nuevo concepto gastronómico en el que se podrá disfrutar de los mejores sabores mediterráneos y de otras latitudes, donde las fusiones comparten espacio con carnes, pescados y una amplia selección de arroces. Un amplio salón ubicado en la planta baja, donde se encontrará sitio para compartir desde una comida en familia hasta la cena más romántica.</p></li><li><p class=""normal""><strong>Coctelerías: </strong>ofrecerán una propuesta más próxima al ocio nocturno con cócteles, copas y música. (apertura a lo largo de noviembre de 2021)</p></li><li><p class=""normal""><strong>El Club: </strong>el secreto mejor guardado de Platea, un lugar donde disfrutar de intimidad combinada con la elegancia que rodea este ambiente. (apertura a lo largo de noviembre de 2021)</p></li></ul>";40.4257466;-3.6889443;de Goya, 5 - 7;28001;Internacional, De autor, Multiespacio, Tapas;Gastrobares, Tapas
209;Bloom;<p><strong>La firma Salvador Bachiller cuenta, entre sus restaurantes, con este espacio situado dentro de la tienda de Alberto Aguilera, pero con entrada independiente.</strong></p><p>Se trata de un espacio de estética romántica y decorado con flores en cada rincón de local. En cuanto a su propuesta gastronómica se pueden encontrar desde platos internacionales, como unos yakisoba <em>noodles</em>, otros más <em>healthy</em> como el gazpacho de fruta, hasta estupendos dulces como churros o crepes, además de una extensa carta de cócteles.</p>;40.430461;-3.7129228;de Alberto Aguilera, 54;28015;Internacional, Tapas;Gastrobares
210;Los Cedros;"<p style=""text-align: justify;""><strong>Elegante restaurante con una selecta carta de platos de alta cocina de mercado. Gracias a su terraza, única en Madrid por sus jardines con cedros centenarios, es ideal para celebraciones o reuniones. </strong></p><p style=""text-align: justify;"">Con una cocina clásica que aúna ingredientes tradicionales con elementos innovadores, la terraza del restaurante Los Cedros es el lugar ideal para cualquier celebración, ya sea boda, comunión o comida de empresa. Dispone de una gran variedad de menús entre los que destacan el menú ejecutivo y el menú degustación compuesto por exquisitos productos de la más alta calidad, además de su extensa carta de vinos. Ofrecen servicios tanto para eventos de empresa como para almuerzos, cócteles, reuniones, celebraciones familiares, comuniones, bodas, bodas civiles o fiestas sorpresa, con menús personalizados dependiendo del evento. En el restaurante Los Cedros están abiertos a cualquier sugerencia de los clientes para que su celebración sea única y especial.</p>";40.4595657;-3.6629379;Allendesalazar, 4;28043;Española;Española
